nama_hotel,nama_pelanggan,rating,ulasan
XYZ,Hilal As'adi,5,"Nginep semalam di sini buat nunggu flight, kamarnya bersih dan nyaman. Staf ramah dan siap bantu kapan aja, bikin betah!"
XYZ,Ceza El Zayn,5,"Hotel nya bagus, kamar bersih, ac dingiin, sarapan banyak pilihan nya.. pelayanan bagus."
XYZ,reza ramadhanz,5,"Ini tempat oke banget sih, nginep dua hari disini, kamarnya bersih, terawat, dan wangiii, layanan staffnya juga oke, ramah dan customer oriented, untuk lokasi strategis banget, di pinggir jalan benteng betawi tangerang, mau ke tangcity deket, ke bandara juga deket, pokoknya awesome deh"
XYZ,Decky Hidayat,5,Hotel ini merupakan pilihan yang tepat bagi siapa pun yang ingin dekat dengan bandara. Kamar-kamarnya nyaman dan lengkap. Saya sangat menikmati pilihan sarapan dan suasana yang ramah.
XYZ,Irawan Saputra (Putra),5,"â??Lokasi hotel ini top banget!
Dekat dari bandara, kamar bersih, dan staffnya ramah. Pokonya perfect buat istirahat sebelum penerbangan.â?"
XYZ,Adam Rafidinanda,5,"() kamar bersih nyaman, makanan enak lengkap, staf ramah, air hangat nyala bersih
(-) laundry ga wangi, gym ga lengkap dan alat banyak rusak"
XYZ,SUMADI Sumadi,5,"Terima kasih untuk pelayanan dprima hotel, khususnya dr recepsionist, mas Raychan di restoran dan Chef Puji, pelayan yg luar biasa ramah dan masakan yg enak, sukses selalu untuk dprima hotel & management ğ??"
XYZ,Ari Kuntoro,5,"Lokasi strategis dgn terminal ,bandara,stasiun
Untuk pelayanan staf ramah ,sopan"
XYZ,Annisa Febrianti,5,"Kamarnya luas, harganya oke, lokasinya strategis, pelayanan cepat."
XYZ,Jelajah Negeri Jelajah Negara,5,"Pelayanan sangat baik, kamar bersih, antar jemput dari dan ke bandara. Rekomended untuk over night transit di Bandara Soekarno Hatta CGK."
XYZ,Muhamad Eko Saputra,2,"Hotelnya bagus, staff-nya tidak. Baru di hari itu tidak seperti biasanya, saat konfirmasi checkout via telepon saya izin tambahan waktu sebentar untuk sholat dzuhur, tetapi dengan jutek dijawab tidak diperbolehkan. Padahal setiap menginap di sana saya selalu kasih tip 100-300rb untuk housekeeping. Itu menjadi kunjungan terakhir saya di D'Prima setelah beberapa kali menginap di sana."
XYZ,ops bti,1,"KECEWA!
Kamar standar, pelayanan standar, tempat parkir cukup, lokasi mudah dicari, sayang pas kesana securitynya AMAT SANGAT TIDAK RAMAH SEKALI!!, bersikap kasar kepada tamu dan tidak ada sopan-sopannya, apa susahnya menggunakan kalimat yang lebih persuasif, santun dan sopan?. Alhasil membuat suasana tegang dan tidak nyaman berlama lama stay.

Hotel adalah bisnis hospitality, kalau tidak bisa membuat nyaman tamu jangan berbisnis hotel!. Tolong perhatikan manajemen untuk dididik bagian SECURITY nya.. agar lebih beradab, memanusiakan dan melayani tamu yang datang, jangan berlagak bak preman!....tamu bukan untuk diperlakukan seperti PKL jalanan yang seenaknya dibentak2 dan diperlakukan tidak ramah!!!"
XYZ,Sigit Setiarso,5,Satpam nya ramah. Pelayanan hotel tidak ribet ya. Sat set sat set
XYZ,Rani Al-Fath,5,"Puaaas. Liburan disaat smua org udah pd plg. Tgl 1-2 januari awal tahun 2024. Memulai thn dg bercengkrama sama anak2. Puas bgt.
Kl utk ukuran anak2, kolamnya aman, sesuai. Kayaknya kolamnya utk anak usia dini & remaja keatas ya. Krn kolamnya ada 2.
Dr masuk, krn dpt kamar yg king. Cukup luas utk saya yg byk anak. Staff ramah dr awal kedatangan. Sarapan variasi banyak bgt & enak2. Gk pernah kosong, krn sll di refill tiap tinggal dikit sampe batas waktu tutup resto. Jd anak2 sehabis berenang, bs makan lg sampe puas. Anak usia 6 thn ke atas kena charge 90.750 utk sarapan, tp makannya bs kayak all you can eat 300rb-an.
Kerbersihannya terjaga. Deket staisun kl mau jalan2 dl. Deket sama alfa pula.
Over all....kl butuh tempat main lg sama bocah, bakalan balik lg sih."
XYZ,Wahyu Anggoro,3,"Respon CS via WA yang kurang ramah dan lambat. Early check in sebelum jam 13 dikenai charge 50% dari harga kamar. Kamar eksekutif yang tidak eksekutif (nomor kamar 330). Kondisi kamar lumayan berumur dan kurang pemeliharaan. Drainase di ruang shower kurang baik, sehingga air bekas mandi tergenang yang membuat lantai menjadi licin (untuk anak2 dan orangtua harus berhati2 bisa terpeleset). Posisi fasilitas kolam renang yang aksesnya  harus melewati lobby dirasa kurang private sehingga mengurangi unsur kenyamanan tamu. Untuk sarapan pagi bisa dibilang standar. Variasi minuman kurang. Utk keluarga yg ingin staycation saya rasa hotel ini kurang cocok. Namun jika anda  ingin mencari hotel dengan harga yang terjangkau, hotel ini cocok utk anda."
XYZ,Siti Masitoh,5,"Ini hotel bintang 4 termurah sih menurutku. Kamarnya bagus, bersih dan nyaman. Ac dingin, kamar mandi oke ga ada trouble. Ada hairdryer juga. Menu sarapan yg menurutku biasa aja tapi masih oke lah. Stafnya ramah. Lokasi cukup strategis, mayan deket bandara sama beberapa mall di Tangerang."
XYZ,yehezkiel wisnu,5,"Hotel pelayanan oke.
Sarapan lumayan komplit.
Parkir luas.
Recomended."
XYZ,Rizxy Hilaludin,5,"Lokasi strategis, pelayanan juga mantap.

Ada swimming pool juga, adeem"
XYZ,Kerin Mamoto,5,"Pelayanannya bagus, semua staff ramah, amenitiesnya juga premium semua. Ada juga salah satu staff namanya Anggi full service aku waktu breakfast, pokoknya best dehhğ?¤©ğ?¤©ğ?¤©"
XYZ,Mama Beesatu,5,Saya sudah pernah menginap di hotel ini dekat dengan rumah saya dekat banget sama rumah saya deket banget rumah saya dekat banget sama dengan rumah saya tempatnya ada di belakang rumah tempatnya strategis ada di belakang rumah makanannya enak minumnya minumannya juga kamarnya juga wi-fi-nya juga kalau bisa wi-fi-nya tingkatkan lagi ya tempat ini cocok untuk anak-anak untuk untuk keluarga untuk liburan pelayanannya juga terbaik terbagus ter the best terus ada kolam renangnya juga terus ada Subway nya juga pokoknya tak gemes terbaik terlengkap terbagus  terima kasih terima kasih banyak banyak terima kasih terima kasih atas pelayanan dan tempat yang bagus sekali De Prima Hotel cocok untuk liburan bersama anak-anak sama keluarga terima kasih terima kasih banyak
XYZ,Mieke Wijaya,3,Kasurnya kurang nyaman. Mungkin baiknya diganti. Saya lupa bilang ke resepsionis. Saya cm bs  tidur bentar tp rasanya dibadan itu gak enak.
XYZ,Dita Suryadinata,5,"Pengalaman menginap di dprima benar benar di luar ekspektasi,

Dengan harga yang sangat terjangkau namun pelayanannya on topâ?¦

 kamar, tempat tidur, toilet sangat nyaman, tidak terlalu berisik meski dekat jalan raya
 menu breakfast bervariasi
 pegawai sangat ramah
 proses check in mudah dan cepat
 dekat dgn stasiun batu ceper jd lebih mudah ke bandara/jakarta menggunakan ka bandara"
XYZ,Liana Eka Sari,5,"Sy menginap dgn Suami dan anak di kamar delux room, kamarnya bersih, kmr mandinya jg bersih, utk breakfastnya enak dan bnyk variasinya, pelayanannya jg ok stafnya ramah2, terima ksh kpd mas Iqhwal Ramdhoni atas service nya yg ramah dan sgt membantu kita2,  sy sering sekali menginap di Dâ??prima Hotel ini lumayan dekat dgn tol utk ke bandara jg dkt dgn rumah saudara, sy sangat merekomendasi Hotel Dâ??prima ini, krn kita sering menginap disini, klo pas kita mo plg k Sâ??pore, thank you"
XYZ,Putra Susila,5,"Kamar bersih dan nyaman. Staf ramah dan sopan.
Hotel yang saya rekomendasikan.
Next akan minap lagi disini."
XYZ,Muhamad Nasir Subur,4,"Bikin betah nginap di hotel ini, selain kamarnya nyaman dan layanannya ramah fasilitasnya juga lengkap termasuk ada kolam renangnya walau tidak terlalu besar tapi cukup menyenangkan untuk anak-anak bermain air.."
XYZ,idham K,3,"Saya menginap 1 malam tgl  18-19 Nov 2023

Sebenernya pelayanan hotelnya sangat baik, bahkan request room nya untuk lantai atas juga dipenuhi. Tapi ada 2 kejadian yg tidak mengenakan ketika menginap disini

1. Sekitar Jam 8 malam sehabis makan malam diluar, saya kembali ke hotel, tapi ternyata ketika masuk Kamar no 908, panel listriknya tidak menayala, saya inisiatif untuk komplain ke resepsionis. Kurang dri 5 menit, Teknisi lgsg datang ke room untuk menanganinnya, setelah diganti kartunya, listriknya lgsg nyala. Teknisinya yg ramah dan respon pihak hotel yg cepat, patut untuk diapresiasi, jadi saya merasa ini jadi nilai plus buat hotel ini

2. saya checkout jam 10.20 pagi, kebetulan barang bawaan saya banyak, jadi saya lgsg turun ke parkiran motor, dan istri saya yg checkout. Dikarenakan Istri saya hari itu abis terjatuh dan kakinya terkilir jadi jalannya agak pincang, jadi saya suruh dy tunggu di lobi, dan keluar melalui pintu lobi tidak nyusul ke parkiran. Setelah keluar dri parkiran basement dan saya masuk lagi ke hotel, di portal saya dicegat oleh security, dan disuruh tunggu didepan portal sambil menanyakan keperluannya mw anter barang atau jemput. Kebetulan hari itu saya bawa helm OJOL buat dipake istri saya, saya mengira mungkin dy mengira saya OJOL. Saya jawab kalo mw jemput, dan setelah saya liat istri saya keluar lobi sambil terpincang saya langsung samperin dy buat lgsg naek ke motor. Tiba2 security yg didepan portal lgsg marah2 dan menghampiri saya. dan bilang kalo disuruh nunggu diluar portal aja. Trus saya jelaskan kalo istri saya lagi pincang jalannya kasihan kalo harus jalan kesana, jadi saya samperin. Jujur saya juga tidak tau kalo ada aturan motor tidak boleh masuk sampe pintu lobi, soalnya tidak ada pemberitahuannya. Saya juga sudah minta maaf kalo saya salah, akan tetapi yg saya tidak suka adalah tatapan security tersebut yg seakan2 tidak percaya istri saya lagi pincang, dan juga yg seolah2 merendahkan dan meremehkan saya. Permintaan maaf saya pun tidak di respon dengan baik. Apa ini karena mengira kalo saya ini adalah OJOL yg sedang jemput, karena melihat helm OJOL yg saya bawa? padahal kan saya tamu hotel yg abis menginap disana. Seharusnya bisa ditegur tanpa harus direndahkan dan diremehkan, respon permintaan maaf saya bisa dibalas dengan senyuman atau respon yg baik, dan juga tolong dikasih papan pemberitahuan kalo motor tidak boleh masuk ke depan pintu lobi, dan harus menunggu didepan portal.

Semoga pelayanan Hotelnya bisa diperbaiki menjadi lebih baik ke depannya"
XYZ,Irma Marwiyah Sobari,5,"Hotelnya fasilitasnya lengkap ada kolam renang dan gym. Booking kamar biasa dapatnya luar biasa, luas dan view kota tangerang. Untuk pelayanan nya yang ramah dan cepat dari receptionist sampai security  ""two thumbs up"",  terutama mas Ichwal yang ramah dan baik dah ijinin kita untuk sarapan sedikit sebelum renang dan boleh balik lagi setelah renang."
XYZ,Ochi Chan,4,"Pelayanannya kurang memuaskan. Saya sudah note utk bed queen size, tetapi tidak ada room yg available utk bed queen size. Solusinya disatukan twin bed menjadi 1. Tapi tidak ada petugas yg handle hal tsb. Saya malah diberikan room yg twin bed dan ada extra bed. Saya fikir akan disiapkan oleh karyawan hotelnya. Sampai saya komplain, baru di satukan bednya dan ganti room. Sayang sekali, hotelnya rapi, bersih, nyaman, tp tidak sepadan dgn hospitality service yg lainnya. Sarapan sudah enak, hanya kebersihan kurang dijaga. Khususnya meja yg sudah dipakai org, clear up nya kurang maksimal. Semoga ada perbaikan utk ke depannya. Thanks"
XYZ,tri mujoko bayuaji,5,"Nyaman, sarapan enak, lokasi pinggir pintu tol, sama satu lagi, pas dapat harga ramah di dompet. Pasti akan kembali lagi nginep sini."
XYZ,Fanny Fanny,5,"Untuk kamarnya fasilitas lengkap ,cuma dari beberapa kali saya staycation bed di hotel ini terbilang lebih kecil dari hotel hotel lainnya tapi ya nggak papa sih . Untuk sarapannya sangat variatif dan enak ,jarang sekali nemuin menu breakfast enak di hotel apalagi staff selalu refill makanan yang mulai habis . Hanya saja frontliner yang jaga depan terbilang jutek tapi saya maklumi mungkin karna lagi kurang sehat jadi melayani cust tampa senyuman . Overall sangat puas"
XYZ,Modal Madel Chanel,5,Sangat remondasi bangett pelayanannya baik ramah dan sopan dan sesuai banget lancar terus rejekinya amin
XYZ,Mary Sellyna,3,"Kami menginap 2 hari 1 malam karna saya ada acara seminar di gedung Hall nya.

Saran : Untuk house keeping tolong kalau masuk kamar mau izin membersihkan ketok pintu kamar dulu beberapa kali, bila terdengar suara dari dalam. JANGAN SEMBARANGAN BUKA PINTU KAMAR DENGAN AKSES MU. Kalau semisal di dalam ada tamu sedang ganti baju, menidurkan anak kecil, dsb nya kan sangat menganggu., Tolong ditraining lagi house keeping nya. Saya agak risih dengan kejadian ini.

Pelayanan : Menurut saya biasa saja, ramah juga biasa saja tapi tidak jutek juga.

Makanan saat breakfast dan kegiatan seminar :
Kebetulan saat seminar sepanjang hari disediakan makanan dan snack dari hotel ini. Makanan lumayan sih 3.5 / 5, cukup enak tapi saya tidak bisa katakan sangat enak sekali. Untuk range harga kamar tersebut, sepadan rasa makanannya.

Yang saya sayangkan saat breakfast, Kenapa corner buahnya sering kosong dan tidak diisi lagi, padahal makanan lain tidak pernah terlihat kosong saya sampai mengingatkan staf untuk refill buahnya.

Kamar :
Luasnya cukup, kasur nyaman, TV okay, WIfi Okay sampai kamar. Di sepanjang lorong lantai ada karpet sehingga bisa redam suara langkah kaki tamu, tapi di dalam kamar tidak berkarpet ya.
Yang agak disayangkan adalah kamar mandinya, padahal kamarnya sudah oke bersih, tapi kamar mandinya ada beberapa spot lumut di pinggir"" apa tidak rajin dibersihkan ya. Lalu, lampu kamar mandi ampun remang - remang sekali kenapa tidak diberi yang agak terang. Untuk ukuran Hotel bintang 4, kenapa tidak ada amenities (shower cap, kantong pembalut, cukur ketiak disposabel), hanya disediakan sabun / shampoo cair, hair dryer, handuk 2 pcs, sikat  sisir  pasta gigi.

Lokasi : Ini yang cukup disayangkan, lokasi nya kurang nyaman menurut saya karna depan itu rel kereta api sehingga kalo malam waktu istirahat ya terdengar suara kereta api lewat. Lalu, dia berada di sekitaran pemukiman perumahan, jadi jalanannya sempit menuju ke hotel dan agak semrawut. Ditambah lagi parkir mobil tidak terlalu banyak, sehingga kadang berebutan dengan mobil lain."
XYZ,Aliyudin Albantani,5,"Nyaman, ramah, strategis tempatnya"
XYZ,Amii mii,5,"Hotel nya berkesan mewah,recepcionis,satpam nya ramah
kamar yg bersih,tenang,nyaman,ad swimming pool nya
dekat dengan alfamart,dan tmpat makan
harga lumayan terjangkau,untuk hotel semewah itu dan harga sangat terjangkau ğ??ğ??ğ??"
XYZ,Maul Skiba,5,Pelayanan dengan mas rama. Dari event wedding Ria dan Irvan di hall cengkareng. Makanan enak semua. Cuma tadi teriyaki agak asing. Minta di review kembali. All Best.
XYZ,Nazula Sari,5,"Lobby yang bagus, pelayanan ramah, ada coffeshop didalam, dan berbagi tempat makan yg instagramable. Terdapat Ballroom yg luas dan mewah cocok dijadikan berbagai acara kegiatan formal maupun informal. Seperti kemarin saya mengunjungi tempat ini dikarenakan ada acara kajian ust. Hanan Attaki."
XYZ,Fajar Restu Wibowo,5,"Saya menginap satu malam di weekday untuk urusan kerja. Suasana saat itu tidak terlalu ramai tamu.
Overall puas. Proses cek in cepat karena saya sudah booking lewat traveloka. Stafnya ramah semua & kerjanya cepat, dr security, receptionist, house keeper.
Kamar nyaman, bersih, dan rapi. Cuma agak kurang kedap suara, krn obrolan dr kamar sebelah masih sedikit terdengar.
Air panas lancar, wifi lumayan kencang, AC dingin.
Untuk menu breakfast, standar hotel. Rasanya cukup lumayan.
Malam hari kalau mau cari makan mudah. Di sebelah lobi ada Subway. Kalau mau menu kaki lima, di sekitar hotel sepertinya ada pecel lele, dll kalau saya lihat di gmap.
Indomaret dekat banget, sebelah hotel pas, bisa jalan kaki."
XYZ,kiki kosmetik,3,"Reseptionist di depan sungguh tidak ramah dan kurang dalam memberikan informasi, mau tambah kamar ditanya katanya sudah full sisa yang executive harga 2jutaan? Setelah nambah extra bed 1 dengan tambah bayar 350.000 iseng cek di agoda ternyata masih ada, depan kamarku aja banyak yg kosong??"
XYZ,Mom Zie,3,"ini ke 2x nya nginep, terpaksa nginep disini lagi krn akses kerjaan dkt hotel sangat dekat. pengalamab pertama kali udh pernah kecewa dengan pelayanan dr FO dan security nya dan sekarang berulang,,,

kalau mereka ada event, kita gk bs parkir di lobby depan walau H-1 jd hrs pindah parkiran walau kita duluan sampai.

dan FO an. Pupuk (MIC) Manager In Charge tidak mengizinkan late checkout padahal di sebelum nya waktu Check In ada FO yang cowo itu mengizinkan, kalau lewat jam 12.00 akan di kenakan biaya.. Sayang banget hampir tiap bulan perjalanan kerja dan pengalaman saya menginap di hotel cuma disini saya gk di izinkan Late Checkout jam 12.30 .."
XYZ,Huzein Sainan,5,Ramah Ramah staf nya pa lg dgn mba yg namanya weni baik sekaLi.. HoteL paLing bagus nyaman di daerah dkt stasiun kereta tangerang..makanannya Puas bgt Perfect pokoknya deh..
XYZ,Achmad Jaelani,5,"Lokasi strategis, dekat dengan stasiun. Semua pelayanan oke dan staff ramah semua terutama resepsionis Mba Fifi. Terbantu sekali. Semoga ada kesempatan buat stay lagi"
XYZ,P.I.A,5,"Senang sekali bisa nginep di d'prima hotel,puas ya dri kamar bersih, jendela besar dan pemandangannya dpt bgt cuma syg ya disni ga ada rooftopnya hehe trs jg kolam renang n gym hanya sampai jam 18:00 jd bingung kalo malam hiburannya mau ngapain,, tp over all puas semua pelayannya ramah ,terima kasih"
XYZ,Official W,5,"Keluarga sangat hepi menginap disini, pelayanan sangat ramah dan sangat membantu sekali. Saya suka menginap disini karna view nyaa seperti rumah, ada kolam ikan di restorannya dan banyak tempat tempat yang bagus untuk foto foto. Terima kasih juga untuk staf ola atas playanannya selama kami menginap disini"
XYZ,bahagia a,1,"Restaurant ngk bgt, lebih baik menginap tanpa sarapan, atau tidak menginap sama sekali|Waitress tidak ramah, jutek, dan sok cantik|Ngomong tidak senyum, tidak ada di counter namanya nanda|Ngk baik bgt, sumpah|Ngajakin ribut di depan semua orang, harusnya org hotel tidak seperti itu|NGK SOPAN"
XYZ,Shielda Joris,4,"Kamar bersih, rapih, wangi. Makanan enak. Room service mantap. Tapi kalau misalnya kita pesan kamar via trave*oka atau aplikasi sejenisnya nanti pas check in kita pastiin ke resepsionis kalo memang fasilitas kamarnya sudah sesuai sama yg kita pilih gitu. Karena kan gaenak nih kalau misalnya kalau kita udah milih kamar yg include breakfast tau2nya pas mau breakfast trs didatengin sama org resto, padahal itu kesalahan input resepsionis pas kita check in. Itu aja sih. Overall bagus dan recommended buat yg butuh kamar murah. Apalagi buat orang2 dari luar kota yang misalnya mau berobat di rumah sakit sekitar sini. Keep improve terus ya d'Prima Hotel. Cheff-nya mantap. Soto ayam d'Prima selalu jadi favorit."
XYZ,Dwi Rachmah,5,"Kamarnya luas, kebetulan saya pilih yang executive king. Pelayanannya memuaskan, ramah. Sarapannya enak, banyak pilihan, utk extra breakfast anak-anak di atas 5 tahun dikenakan biaya 90rb/pax, padahal biasanya di hotel lain di atas 7th. Lokasinya strategis, ga jauh dari pintu tol."
XYZ,Mrs. Dinda,4,"4 Hari pengalaman menginap yang menyenangkan.
1. Front office sigap dan ramah.
2. Housekeeping saaanggaattt sigap, cekatan, dan sopan.
3. Security selalu menyapa dan menyambut, dan super helpfull.
4. Pagawai resto juga sangat ramah dan full senyum.

5. Kamar nyaman, bersih.
6. Amenities cukup lengkap.
7. AC dingin, bisa untuk penghangat ruangan juga.
8. Brangkas, pemanas air, tv, hair dryer, semua berfungsi dengan baik.
9. Mini bar tidak berfungsi, tidak dingin sama sekali.
10. Jendela super besar dan nyaman untuk melihat pemandangan keluar.

11. Lobby super besar dan mewah.
12. Lift ada 2 tidak khawatir kepenuhan.
13. Sepanjang lorong kamar ada air difusser. Wangii dan membuat nyaman.
14. Ada kolam renang 60cm dan kolam dalam. Serta gym.
15. Sarapan buffet, menunya enak tergantung selera. Sarapan juga bisa minta diantar ke kamar (H-1 info untuk permintaan antar ke kamar).
16. Laundry termasuk murah, hanya saja tidak include setrika dan pewangi.
17. Ada parkir basement.

18. Fasilitas umum terdekat cukup lengkap.
19. ATM tepat di depan hotel.
20. Alfamidi dan Indomaret juga ada di depan hotel.
21. Disamping hotel ada roti Subway.
22. Jalan kearah kanan hotel banyak toko/tempat makan/minimarket/bank BRI dan paling Ujung terminal Poris.
23. Dekat stasiun batu ceper.

Saya hanya kecewa dengan respon pegawai ketika saya minta untuk bantu cek minibar yang tidak berfungsi, direspon dengan â??baik kami akan segera kirim teknisiâ? padahal sudah 2 kali minta dan direspon sama. Tapi sampai hari ke 4 teknisi tak kunjung datang."
XYZ,Rian H Sugian,5,"Hotelnya keren banget, megah dan mewah, kamarnya luas, pelayanannya juga bagus, hotelnya bersih dan wangi, ballroom nya luas, cocok untuk acara pertemuan dan acara pernikahan, fasilitas juga cukup lengkap seperti kolam renang dan pusat kebugaran, pelayanan kamar memuaskan, setiap kamar diberikan pack alat mandi seperti sikat gigi, pasta gigi dan sisir, dan dikemas dengan kualitas premium, menu breakfast yang disediakan juga sangat variatif dan disajikan secara profesional, baik secara look maupun rasanya. Hanya saja lokasi nya jauh dari pusat kota dan harus berjalan agak jauh untuk menemukan tempat ibadah, ditambah lagi pemandangan luar dari jendela kamar yang nampak sibuk dan bising karena berada di pusat industri dan dekat dengan rel kereta api. Tapi overall sangat memuaskan, kualitas hotel bintang 5ğ???ğ?»"
XYZ,NN,3,"Pesan kamar 1 bed besar tapi dikasih 2 bed kecil.. masih ok, tapi pas dikasih kartunya ternyata roomnya sudah terisi jadi harus balik lagi.
Sabun yang di siapkan di kamar mandi cuma sedikit doang jadi di pake 1 hari udah abis.
AC di kamar tidak dingin, sepertinya error.. kecilin ke 16 tapi balik lagi ke 27, jadi keringatan di kamar.
Lampu utama kamar mati jadi lumayan redup kalau malam, mungkin cara menghemat listrik.
Security nya ketat 24 jam dan ramah.
Parkiran nya cukup luas dan jaga dengan ketat.
Rasa makanan enak (cocok ke lidah)."
XYZ,Sujaya Venzlie,5,Kamar bersih bagus dan ramah
XYZ,Winda Septiyana,5,"Recomend banget menginap dengan keluarga, fasilitas dan pelayanan nya baik sekali.. Kamar bersih dan luas, cari jajan atau makan pun dekat"
XYZ,valitha claudya,5,"Kaget banget nginep disini hotel bintang 4 murah banget pesen lewat agoda harga lbh terjangkauğ?«¶
Gak pernah banget aku review hotel sampe begini lengkap nya karna emang bener2 murah,lengkap,bersihhhh,staf semua ramahğ?«¶dan God Job untuk security nya dari pagi sampai malem2 pun jam 12 malam tetep ready berdiri menyambut tamu bantuin bawa barang dan kunci pp ku lupa naruh di bantuin akses masuk di anter sampe lift sama pak securityğ?«¶Luar biasa hotel ini. sarapan Lengkapğ??untuk harga terjangkau ini bener2 lengkap ga abis pikir ğ??
Kamar mandi bawah untuk umum abis breakfast ke kamar mandi gilak kamar mandi nya Gede Bersih Nyaman. Gausah ragu bgt buat kalian yg mau nginep disini.
bsk kl ada acr ke jkt lagi fix bgt bakal nginep sini lagiğ?«¶
Cuma saran aja satu untuk aroma therapy nya di loby sm di lorong bau nya gak wangi mungkin bs lbh di ganti yg wangi nya bikin inget sama hotel D'prima sampe terngiang ngiang wangi nya haha"
XYZ,Al-imron Zaim,5,"Saya sekeluarga bukber bareng di sini, dari istri saya suka bgt katanya enak-enak,  terus staff FBS nya baik maksimal faham bgt yg di butuhkan sampai ga percaya kalo mereka se baik itu katanya. Sambal mangganya, nasi goreng udang, nasi kebuli, daging sambal mush room dan BBQ nya enak bgt, cuman yg kurang masuk di kita agar agar yg di gelas kecil  aja soalnya tekturnya agak berbeda yg lainnya sih enak enak. Tapi puas bgt, thanks dari istri sya  Buat cheff Herman, chef indra yang menyapa anak saya ğ?? dan yang jaga stand area nasi kebuli ramah bgt, thank you juga buat Team FBS sigap2 terutama yang bantu pasangin baby chair lupa namanya kalo ga salah rizki apa siapa, pak yanto pokoknya emuanya Sangat Ramah . ğ??ğ?½"
XYZ,Neneng Hajjah,5,"Makanan enak ,tempat nyaman pelayanan baik dengan mas Rama
Pokoknya top d prima hotel event di ruang changi"
XYZ,Harya F. Majedi,5,Hotel yang nyaman dn mewah dengan para staf yang ramah
XYZ,Nur Gustina,5,"Pengalamannya sangat berkesan, apalagi ballroom nya mewah banget. Akses mudah dan untuk pengarah lokasinya ramah"
XYZ,Cahyo Apriyanto,5,"Ruang kamar bersih, seluruh staffnya ramah, makanannya enak-enak sangat bervariatif, terdapat room servis. AC nya dingin full. Jendelanya gede banget full view. Banyak cermin dalam kamar. Lobby sama lorong kamarnya wangi. Air panasnya juga mantap, terdapat kulkas mini di setiap ruangan. Hanya kamar mandinya sedikit licin, sama kolam renangnya dibagian luar lobby."
XYZ,Guru Jempolan,5,"Pengalaman yang luar biasa menyenangkan menginap di hotel ini
Pelayanan maksimal"
XYZ,Tika Rahmawati,5,"Pengalaman menginap 3 hari 2 malam yang sangat menyenangkan,baru kali ini dapet hotel enak,nyaman,semua staff baik dan ramah,akses dekat ke pusat perbelanjaan,ada yang gak sreg aja di ati dikit sih..posisi di kamar ranjang dan tv nya gak sinkron,mungkin pilihan kamarku aja king deluxe kami yg salah pilih via aplikasi,kalau room lain mungkin lebih enak..tp over all its oke..bener bener ketutup kok sama suasana dan pelayanan para staff nya..parkir luas,kolam renangnya cukup,pokoknya suasananya â¤ï¸ LOVE BANGET..next kalau ke tanggerang nginep di sini lagi ah..Rekomended ğ??"
XYZ,FEBRI SULIANTO,5,"Hotel bersih, pelayanan Prima, fasilitas bagus. Yang paling penting dekat atm dan alfamidi/indomaret"
XYZ,Wirawan Prasetyo (Wawan),4,"Pelayanan prima, kami menginap dia kali. Kamar pertama agak bau, minta disemprot, staff gercep dateng.

Internet di gedung sangat mumpuni, ga perlu daftar email2."
XYZ,Tadarus Al-Qur'an,5,"suasana, kamar, tempatnya enak, nyaman, lokasi strategis dekat stasiun, kolam renang ada yang kecil dan untuk dewasa walau tidak luas. pelayanan sangat baik dari security, CS dll, ada kebaya putih membuat suasana meleleh, tapi kamar nya tidak dibersihkan kalau yang nginepnya tidak rapi rapi sendiri. lift nya pake kartu jadi tamu lain tidak bebas ke kamar tamu lain, parkir ada besement,"
XYZ,Aji Bayu Pranata,5,"Menginap semalam 13-14 Juli 2023. Dari depan hotel satpamnya sangat ramah bahkan membantu membawakan bagasi saya, petugas loby juga sangat ramah dan membantu. Dengan harga yg sangat terjangkau bisa dapat kamar bagus dan bersih. Pengalaman yg luar biasa menginap di sini..."
XYZ,khoirul munawar TV,5,"Assalamualaikum, saya mengetahui hotel ini dari pencarian di google dan YouTube banyak komentar positif, saya langsung pesan 6 kamar, saat sampai di hotelnya disambut security dan resepsionisnya yang ramah, kamar nya bersih, kolam renang walaupun kecil tapi bersih dan gymnya juga oke. Sarapan paginya enak enak terutama SOP kimlonya kesukaan saya itu hehe, pelayannya juga ramah. Pertahankan keramahannya. Terimakasih atas pelayanan dan fasilitas XYZ."
XYZ,egi Fahrezi,3,"Untuk sekelas bintang 4. Fasilitas lengkap, pelayanan mantap dan sopan. Minus di kamar aja kurang peremajaan. Saya ambil smoking room.
Kursi kerja terlalu kotor sisa cairan tumpah yg mengering. Ditambah warnanya terang. Jdi kek ga enak diliat
Beberapa furniture perlu d poles lagi.
Kaca kamar mandi berjamur. Walaupun ga mengganggu. Tpi g enak diliat"
XYZ,Marinenia Fayadzhin,5,"Hotel bintang 4 di daerah Tangerang, lokasi dekat stasiun tanah tinggi, stasiun poris & terminal poris plawad ...

Kebetulan nginep 2 malam di hotel ini lumayan banget buat ngilangin lelah, kami ambil yg connecting room pas banget kl ngajak anak"" ... di dalam kamar tersedia mini bar, brankas & hairdryer pd toilet

Tersedia swimming pool, fitnes area, cafe & nempel banget dgn resto subway

Staf hotel yg ramah, breakfast yg rasanya enak dengan variatif menu ... ketika masuk akan disambut dgn lobby hotel yg megah & luas banget

Oh ya ada polo store jg ya di sebelah resto hotelnya ğ???"
